date,APMC,CommodityId,min_price,max_price,modal_price,arrivals_in_qtl,modal_price_nostationary_ma,rate_monthly_fluc,rate_frequency_fluc,Frequenc_Seasonality
2015-02-01,Kopargaon,11,2979,3208,3186,710,,0.0032678387026606566,0.009609008987327958,3
2015-03-01,Kopargaon,11,2820,3194,3160,631,,0.0032678387026606566,0.009609008987327958,3
2015-04-01,Kopargaon,11,3244,3590,3517,329,,0.0032678387026606566,0.009609008987327958,3
2015-05-01,Kopargaon,11,3213,3781,3729,379,,0.0032678387026606566,0.009609008987327958,3
2015-06-01,Kopargaon,11,3186,3457,3395,426,,0.0032678387026606566,0.009609008987327958,3
2015-07-01,Kopargaon,11,2996,3308,3255,220,,0.0032678387026606566,0.009609008987327958,3
2015-08-01,Kopargaon,11,2983,3136,3110,95,-0.045637032581987924,0.0032678387026606566,0.009609008987327958,3
2015-09-01,Kopargaon,11,3011,3242,3217,187,-0.013882476678412914,0.0032678387026606566,0.009609008987327958,3
2015-10-01,Kopargaon,11,3175,3723,3684,1208,0.10424570720015147,0.0032678387026606566,0.009609008987327958,3
2015-11-01,Kopargaon,11,3271,3701,3678,421,0.09142981708377107,0.0032678387026606566,0.009609008987327958,3
2015-12-01,Kopargaon,11,3065,3626,3594,542,0.05862418531350855,0.0032678387026606566,0.009609008987327958,3
2016-01-01,Kopargaon,11,3032,3647,3591,364,0.04903742748769879,0.0032678387026606566,0.009609008987327958,3
2016-02-01,Kopargaon,11,3360,3618,3594,246,0.0398308691989957,0.0032678387026606566,0.009609008987327958,3
2016-03-01,Kopargaon,11,3365,3675,3638,191,0.04026065655880018,0.0032678387026606566,0.009609008987327958,3
2016-05-01,Kopargaon,11,3319,3856,3812,382,0.08026842622981611,0.0032678387026606566,0.009609008987327958,3
2016-06-01,Kopargaon,11,3373,3752,3671,339,0.04388487800938812,0.0032678387026606566,0.009609008987327958,3
2016-07-01,Kopargaon,11,3437,3687,3637,12,0.028841989083360886,0.0032678387026606566,0.009609008987327958,3
2016-08-01,Kopargaon,11,3078,3357,3298,400,-0.0700946151571582,0.0032678387026606566,0.009609008987327958,3
2016-09-01,Kopargaon,11,2834,3077,3052,98,-0.1460449248082778,0.0032678387026606566,0.009609008987327958,3
2014-09-01,Mangrulpeer,11,2843,3309,3123,1529,,0.0022712941124620138,0.0022712941124620138,1
2014-11-01,Mangrulpeer,11,2682,3339,3185,44850,,0.0022712941124620138,0.0022712941124620138,1
2014-12-01,Mangrulpeer,11,2762,3306,3217,26938,,0.0022712941124620138,0.0022712941124620138,1
2015-01-01,Mangrulpeer,11,2848,3332,3239,14804,,0.0022712941124620138,0.0022712941124620138,1
2015-02-01,Mangrulpeer,11,2866,3368,3255,12118,,0.0022712941124620138,0.0022712941124620138,1
2015-03-01,Mangrulpeer,11,2824,3273,3187,10956,,0.0022712941124620138,0.0022712941124620138,1
2015-04-01,Mangrulpeer,11,3045,3690,3584,9393,,0.0022712941124620138,0.0022712941124620138,1
2015-05-01,Mangrulpeer,11,3215,4001,3844,13880,,0.0022712941124620138,0.0022712941124620138,1
2015-06-01,Mangrulpeer,11,2995,3665,3499,10296,,0.0022712941124620138,0.0022712941124620138,1
2015-07-01,Mangrulpeer,11,2976,3577,3455,6601,,0.0022712941124620138,0.0022712941124620138,1
2015-08-01,Mangrulpeer,11,2910,3447,3350,7055,,0.0022712941124620138,0.0022712941124620138,1
2015-09-01,Mangrulpeer,11,2946,3418,3304,4701,-0.013167763106975983,0.0022712941124620138,0.0022712941124620138,1
2015-10-01,Mangrulpeer,11,2953,3796,3622,51809,0.0663720505988259,0.0022712941124620138,0.0022712941124620138,1
2015-11-01,Mangrulpeer,11,2978,3821,3668,30687,0.06722605675098059,0.0022712941124620138,0.0022712941124620138,1
2015-12-01,Mangrulpeer,11,3186,3714,3620,22774,0.04421813006271158,0.0022712941124620138,0.0022712941124620138,1
2016-01-01,Mangrulpeer,11,3437,3713,3620,18189,0.03495068125867107,0.0022712941124620138,0.0022712941124620138,1
2016-02-01,Mangrulpeer,11,3265,3730,3603,26761,0.02177894084482901,0.0022712941124620138,0.0022712941124620138,1
2016-03-01,Mangrulpeer,11,3282,3769,3629,15866,0.018146146243493533,0.0022712941124620138,0.0022712941124620138,1
2016-04-01,Mangrulpeer,11,3676,4080,3948,25137,0.09433733737891714,0.0022712941124620138,0.0022712941124620138,1
2016-05-01,Mangrulpeer,11,3615,3879,3805,20123,0.05829399877086239,0.0022712941124620138,0.0022712941124620138,1
2016-06-01,Mangrulpeer,11,3587,3873,3771,12405,0.043079641992543216,0.0022712941124620138,0.0022712941124620138,1
2016-07-01,Mangrulpeer,11,3440,3715,3633,7038,0.0016118189537710492,0.0022712941124620138,0.0022712941124620138,1
2016-08-01,Mangrulpeer,11,3286,3520,3452,11219,-0.05199261334613148,0.0022712941124620138,0.0022712941124620138,1
2016-09-01,Mangrulpeer,11,2911,3448,3344,3721,-0.08478151130850087,0.0022712941124620138,0.0022712941124620138,1
2014-09-01,Murtizapur,11,3032,3330,3182,3620,,0.002215285300703251,0.007848542855072277,3
2014-11-01,Murtizapur,11,2820,3269,3067,46400,,0.002215285300703251,0.007848542855072277,3
2014-12-01,Murtizapur,11,2884,3238,3040,25550,,0.002215285300703251,0.007848542855072277,3
2015-01-01,Murtizapur,11,2944,3287,3093,19200,,0.002215285300703251,0.007848542855072277,3
2015-02-01,Murtizapur,11,2995,3298,3125,17400,,0.002215285300703251,0.007848542855072277,3
2015-03-01,Murtizapur,11,3015,3243,3114,7450,,0.002215285300703251,0.007848542855072277,3
2015-04-01,Murtizapur,11,3295,3628,3443,7200,,0.002215285300703251,0.007848542855072277,3
2015-05-01,Murtizapur,11,3486,3839,3660,9500,,0.002215285300703251,0.007848542855072277,3
2015-06-01,Murtizapur,11,3328,3568,3441,9550,,0.002215285300703251,0.007848542855072277,3
2015-07-01,Murtizapur,11,3113,3404,3242,4600,,0.002215285300703251,0.007848542855072277,3
2015-08-01,Murtizapur,11,2996,3273,3149,5750,,0.002215285300703251,0.007848542855072277,3
2015-09-01,Murtizapur,11,3036,3332,3213,4600,-0.0040115936096167815,0.002215285300703251,0.007848542855072277,3
2015-10-01,Murtizapur,11,3258,3706,3566,59950,0.09073329657049811,0.002215285300703251,0.007848542855072277,3
2015-11-01,Murtizapur,11,3369,3736,3624,47000,0.09296062338956368,0.002215285300703251,0.007848542855072277,3
2015-12-01,Murtizapur,11,3241,3682,3523,23400,0.05240718590618343,0.002215285300703251,0.007848542855072277,3
2016-01-01,Murtizapur,11,3278,3709,3542,15650,0.04648998876958288,0.002215285300703251,0.007848542855072277,3
2016-02-01,Murtizapur,11,3296,3709,3549,26200,0.037861690533635084,0.002215285300703251,0.007848542855072277,3
2016-03-01,Murtizapur,11,3354,3702,3567,6600,0.03160265383228378,0.002215285300703251,0.007848542855072277,3
2016-04-01,Murtizapur,11,3708,3940,3833,13800,0.09458348368377933,0.002215285300703251,0.007848542855072277,3
2016-05-01,Murtizapur,11,3562,3832,3708,8350,0.060342553298108115,0.002215285300703251,0.007848542855072277,3
2016-06-01,Murtizapur,11,3450,3773,3605,6312,0.02829170600461417,0.002215285300703251,0.007848542855072277,3
2016-07-01,Murtizapur,11,3420,3657,3536,551,0.0017322699212733994,0.002215285300703251,0.007848542855072277,3
2016-08-01,Murtizapur,11,3190,3404,3289,4600,-0.07430519307120598,0.002215285300703251,0.007848542855072277,3
2016-09-01,Murtizapur,11,3037,3267,3145,2775,-0.11729227096061123,0.002215285300703251,0.007848542855072277,3
2014-09-01,Ner Parasopant,11,3255,3449,3351,754,,0.002443739826081065,0.006380511814404882,3
2014-10-01,Ner Parasopant,11,2958,3156,3060,9974,,0.002443739826081065,0.006380511814404882,3
2014-11-01,Ner Parasopant,11,3067,3282,3175,28413,,0.002443739826081065,0.006380511814404882,3
2014-12-01,Ner Parasopant,11,3026,3240,3139,15675,,0.002443739826081065,0.006380511814404882,3
2015-01-01,Ner Parasopant,11,3084,3267,3186,7441,,0.002443739826081065,0.006380511814404882,3
2015-02-01,Ner Parasopant,11,3072,3273,3170,6352,,0.002443739826081065,0.006380511814404882,3
2015-03-01,Ner Parasopant,11,3019,3228,3122,3060,,0.002443739826081065,0.006380511814404882,3
2015-04-01,Ner Parasopant,11,3384,3582,3484,1949,,0.002443739826081065,0.006380511814404882,3
2015-05-01,Ner Parasopant,11,3701,3904,3801,2738,,0.002443739826081065,0.006380511814404882,3
2015-06-01,Ner Parasopant,11,3331,3546,3440,2396,,0.002443739826081065,0.006380511814404882,3
2015-07-01,Ner Parasopant,11,3240,3431,3342,1656,,0.002443739826081065,0.006380511814404882,3
2015-08-01,Ner Parasopant,11,3068,3289,3178,1920,-0.0320475548075283,0.002443739826081065,0.006380511814404882,3
2015-09-01,Ner Parasopant,11,3104,3298,3202,1803,-0.020733742165806035,0.002443739826081065,0.006380511814404882,3
2015-10-01,Ner Parasopant,11,3367,3580,3471,18842,0.049431061729706016,0.002443739826081065,0.006380511814404882,3
2015-11-01,Ner Parasopant,11,3353,3583,3472,13598,0.04226719127703937,0.002443739826081065,0.006380511814404882,3
2015-12-01,Ner Parasopant,11,3351,3567,3462,7869,0.031221002991770774,0.002443739826081065,0.006380511814404882,3
2016-01-01,Ner Parasopant,11,3403,3631,3515,7255,0.03822462868581766,0.002443739826081065,0.006380511814404882,3
2016-02-01,Ner Parasopant,11,3440,3670,3559,5290,0.041019041731338746,0.002443739826081065,0.006380511814404882,3
2016-03-01,Ner Parasopant,11,3475,3686,3581,5556,0.03575083714265759,0.002443739826081065,0.006380511814404882,3
2016-05-01,Ner Parasopant,11,3584,3784,3686,5855,0.05995387201921254,0.002443739826081065,0.006380511814404882,3
2016-06-01,Ner Parasopant,11,3460,3681,3575,2477,0.03448544007264509,0.002443739826081065,0.006380511814404882,3
2016-07-01,Ner Parasopant,11,3467,3604,3536,761,0.021222685919564555,0.002443739826081065,0.006380511814404882,3
2016-08-01,Ner Parasopant,11,3251,3454,3353,1541,-0.03219182781431584,0.002443739826081065,0.006380511814404882,3
2016-09-01,Ner Parasopant,11,3161,3306,3233,525,-0.0700666657741742,0.002443739826081065,0.006380511814404882,3
2014-09-01,Shegaon,11,2893,3099,3033,159,,0.002053261416020473,0.002053261416020473,1
2014-11-01,Shegaon,11,2937,3302,3119,14812,,0.002053261416020473,0.002053261416020473,1
2014-12-01,Shegaon,11,2918,3396,3157,7841,,0.002053261416020473,0.002053261416020473,1
2015-01-01,Shegaon,11,2973,3456,3238,7525,,0.002053261416020473,0.002053261416020473,1
2015-02-01,Shegaon,11,3045,3400,3231,4729,,0.002053261416020473,0.002053261416020473,1
2015-03-01,Shegaon,11,2934,3237,3098,2226,,0.002053261416020473,0.002053261416020473,1
2015-04-01,Shegaon,11,3085,3594,3339,2544,,0.002053261416020473,0.002053261416020473,1
2015-05-01,Shegaon,11,3285,3839,3570,2250,,0.002053261416020473,0.002053261416020473,1
2015-06-01,Shegaon,11,3063,3521,3293,2601,,0.002053261416020473,0.002053261416020473,1
2015-07-01,Shegaon,11,3049,3415,3228,678,,0.002053261416020473,0.002053261416020473,1
2015-08-01,Shegaon,11,2964,3214,3090,941,,0.002053261416020473,0.002053261416020473,1
2015-09-01,Shegaon,11,3002,3303,3154,905,-0.01748954895964694,0.002053261416020473,0.002053261416020473,1
2015-10-01,Shegaon,11,3180,3760,3476,6092,0.06836033834459343,0.002053261416020473,0.002053261416020473,1
2015-11-01,Shegaon,11,3200,3774,3487,8719,0.06222578779597576,0.002053261416020473,0.002053261416020473,1
2015-12-01,Shegaon,11,3150,3633,3391,4029,0.028350328781991507,0.002053261416020473,0.002053261416020473,1
2016-01-01,Shegaon,11,3141,3566,3353,1778,0.014172632103528926,0.002053261416020473,0.002053261416020473,1
2016-02-01,Shegaon,11,3109,3581,3344,1130,0.008620192476884725,0.002053261416020473,0.002053261416020473,1
2016-03-01,Shegaon,11,3135,3668,3402,747,0.018015428563183278,0.002053261416020473,0.002053261416020473,1
2016-04-01,Shegaon,11,3233,3932,3618,1108,0.07288581939498506,0.002053261416020473,0.002053261416020473,1
2016-05-01,Shegaon,11,3147,3803,3602,1121,0.06771004159546123,0.002053261416020473,0.002053261416020473,1
2016-06-01,Shegaon,11,3156,3771,3590,1560,0.05717689741638665,0.002053261416020473,0.002053261416020473,1
2016-07-01,Shegaon,11,3167,3574,3439,459,0.008928927946124432,0.002053261416020473,0.002053261416020473,1
2016-08-01,Shegaon,11,3090,3393,3260,460,-0.048987616831132286,0.002053261416020473,0.002053261416020473,1
2016-09-01,Shegaon,11,2896,3122,3030,201,-0.11880978693684163,0.002053261416020473,0.002053261416020473,1
2014-09-01,Telhara,11,3102,3221,3150,565,,0.0015120408082009275,0.004247498793195643,12
2014-11-01,Telhara,11,3062,3214,3140,8875,,0.0015120408082009275,0.004247498793195643,12
2014-12-01,Telhara,11,3084,3206,3138,3950,,0.0015120408082009275,0.004247498793195643,12
2015-01-01,Telhara,11,3094,3218,3140,2425,,0.0015120408082009275,0.004247498793195643,12
2015-02-01,Telhara,11,3055,3191,3125,1700,,0.0015120408082009275,0.004247498793195643,12
2015-03-01,Telhara,11,3034,3154,3091,1725,,0.0015120408082009275,0.004247498793195643,12
2015-04-01,Telhara,11,3253,3422,3340,1500,,0.0015120408082009275,0.004247498793195643,12
2015-05-01,Telhara,11,3585,3767,3421,1195,,0.0015120408082009275,0.004247498793195643,12
2015-06-01,Telhara,11,3223,3422,3319,1355,,0.0015120408082009275,0.004247498793195643,12
2015-07-01,Telhara,11,3181,3301,3238,625,,0.0015120408082009275,0.004247498793195643,12
2015-08-01,Telhara,11,3068,3213,3137,620,,0.0015120408082009275,0.004247498793195643,12
2015-09-01,Telhara,11,3105,3245,3174,1245,-0.008019486697213196,0.0015120408082009275,0.004247498793195643,12
2015-10-01,Telhara,11,3288,3602,3425,5750,0.06111444467303784,0.0015120408082009275,0.004247498793195643,12
2015-11-01,Telhara,11,3075,3628,3353,4000,0.03439905147928002,0.0015120408082009275,0.004247498793195643,12
2015-12-01,Telhara,11,3192,3546,3367,3475,0.03269601701845026,0.0015120408082009275,0.004247498793195643,12
2016-01-01,Telhara,11,3179,3515,3343,2000,0.020322000317657185,0.0015120408082009275,0.004247498793195643,12
2016-02-01,Telhara,11,3229,3528,3368,2450,0.02153208816046792,0.0015120408082009275,0.004247498793195643,12
2016-03-01,Telhara,11,3246,3438,3340,1090,0.006727453449110854,0.0015120408082009275,0.004247498793195643,12
2016-04-01,Telhara,11,3488,3667,3577,1235,0.06956830229669464,0.0015120408082009275,0.004247498793195643,12
2016-05-01,Telhara,11,3390,3581,3480,1270,0.040651186823618346,0.0015120408082009275,0.004247498793195643,12
2016-06-01,Telhara,11,3426,3652,3532,645,0.05029977994529311,0.0015120408082009275,0.004247498793195643,12
2016-07-01,Telhara,11,3333,3546,3434,225,0.017263767410543807,0.0015120408082009275,0.004247498793195643,12
2016-08-01,Telhara,11,3196,3400,3300,525,-0.026760821530963597,0.0015120408082009275,0.004247498793195643,12
2016-09-01,Telhara,11,2856,3114,2973,855,-0.1256599894800825,0.0015120408082009275,0.004247498793195643,12
2014-09-01,Udgir,11,3405,3484,3444,2822,,0.002823680400822471,0.007323967889597478,3
2014-10-01,Udgir,11,3173,3239,3203,43593,,0.002823680400822471,0.007323967889597478,3
2014-11-01,Udgir,11,3302,3363,3332,34269,,0.002823680400822471,0.007323967889597478,3
2014-12-01,Udgir,11,3270,3303,3286,8249,,0.002823680400822471,0.007323967889597478,3
2015-01-01,Udgir,11,3287,3320,3303,3740,,0.002823680400822471,0.007323967889597478,3
2015-02-01,Udgir,11,3287,3324,3307,1781,,0.002823680400822471,0.007323967889597478,3
2015-03-01,Udgir,11,3221,3266,3243,1347,,0.002823680400822471,0.007323967889597478,3
2015-04-01,Udgir,11,3630,3666,3648,1291,,0.002823680400822471,0.007323967889597478,3
2015-05-01,Udgir,11,3883,3933,3908,1731,,0.002823680400822471,0.007323967889597478,3
2015-06-01,Udgir,11,3600,3650,3642,780,,0.002823680400822471,0.007323967889597478,3
2015-07-01,Udgir,11,3477,3532,3535,1292,,0.002823680400822471,0.007323967889597478,3
2015-08-01,Udgir,11,3327,3356,3357,2092,-0.021021899826280332,0.002823680400822471,0.007323967889597478,3
2015-09-01,Udgir,11,3390,3390,3410,3750,-0.004530551922913517,0.002823680400822471,0.007323967889597478,3
2015-10-01,Udgir,11,3774,3823,3821,28600,0.09456730042661121,0.002823680400822471,0.007323967889597478,3
2015-11-01,Udgir,11,3762,3790,3790,50550,0.07568837649037263,0.002823680400822471,0.007323967889597478,3
2015-12-01,Udgir,11,3694,3717,3717,33700,0.04596875940281642,0.002823680400822471,0.007323967889597478,3
2016-01-01,Udgir,11,3726,3744,3744,26300,0.04276280901915541,0.002823680400822471,0.007323967889597478,3
2016-02-01,Udgir,11,3884,3915,3914,26120,0.07312491646317376,0.002823680400822471,0.007323967889597478,3
2016-03-01,Udgir,11,3765,3799,3791,6840,0.028183966589402587,0.002823680400822471,0.007323967889597478,3
2016-04-01,Udgir,11,4029,4046,4046,6349,0.08465372992296949,0.002823680400822471,0.007323967889597478,3
2016-05-01,Udgir,11,3892,3963,3930,5732,0.055096609416866116,0.002823680400822471,0.007323967889597478,3
2016-06-01,Udgir,11,3856,3877,3877,4334,0.03630811910920606,0.002823680400822471,0.007323967889597478,3
2016-08-01,Udgir,11,3547,3564,3563,4535,-0.04880811856215139,0.002823680400822471,0.007323967889597478,3
2016-09-01,Udgir,11,3380,3436,3436,2351,-0.08704135824084958,0.002823680400822471,0.007323967889597478,3
2014-09-01,Umared,11,2988,3169,3063,1028,,0.00238616337843817,0.00238616337843817,1
2014-10-01,Umared,11,2917,3276,3037,9077,,0.00238616337843817,0.00238616337843817,1
2014-11-01,Umared,11,2950,3387,3169,20643,,0.00238616337843817,0.00238616337843817,1
2014-12-01,Umared,11,2807,3305,3056,10903,,0.00238616337843817,0.00238616337843817,1
2015-01-01,Umared,11,2922,3398,3138,7876,,0.00238616337843817,0.00238616337843817,1
2015-02-01,Umared,11,3000,3331,3159,6739,,0.00238616337843817,0.00238616337843817,1
2015-03-01,Umared,11,2900,3308,3092,4846,,0.00238616337843817,0.00238616337843817,1
2015-04-01,Umared,11,3214,3714,3464,4855,,0.00238616337843817,0.00238616337843817,1
2015-05-01,Umared,11,3489,3941,3715,5517,,0.00238616337843817,0.00238616337843817,1
2015-06-01,Umared,11,3260,3612,3456,4472,,0.00238616337843817,0.00238616337843817,1
2015-07-01,Umared,11,3144,3491,3375,4533,,0.00238616337843817,0.00238616337843817,1
2015-08-01,Umared,11,2900,3168,3067,500,-0.050588198372185644,0.00238616337843817,0.00238616337843817,1
2015-09-01,Umared,11,2800,3278,3100,1082,-0.040886578983238664,0.00238616337843817,0.00238616337843817,1
2015-10-01,Umared,11,3082,3743,3336,48877,0.024658602486086423,0.00238616337843817,0.00238616337843817,1
2015-12-01,Umared,11,3200,3704,3438,10302,0.047986539429254904,0.00238616337843817,0.00238616337843817,1
2016-01-01,Umared,11,3300,3712,3483,8336,0.05009169717916251,0.00238616337843817,0.00238616337843817,1
2016-02-01,Umared,11,3263,3636,3500,8029,0.04586256477528927,0.00238616337843817,0.00238616337843817,1
2016-03-01,Umared,11,3243,3621,3471,5873,0.029693398571261298,0.00238616337843817,0.00238616337843817,1
2016-04-01,Umared,11,3407,3894,3629,4934,0.06086287346373176,0.00238616337843817,0.00238616337843817,1
2016-05-01,Umared,11,3300,3757,3583,3751,0.04529147958706403,0.00238616337843817,0.00238616337843817,1
2016-06-01,Umared,11,3378,3805,3589,11353,0.04984007559673742,0.00238616337843817,0.00238616337843817,1
2016-07-01,Umared,11,3322,3547,3433,4790,0.005957422612345553,0.00238616337843817,0.00238616337843817,1
2016-08-01,Umared,11,3200,3396,3283,1221,-0.03641631286000013,0.00238616337843817,0.00238616337843817,1
2016-09-01,Umared,11,2957,3139,3060,322,-0.10656862131784983,0.00238616337843817,0.00238616337843817,1
2014-09-01,Baramati,12,2860,3335,3225,2399,,0.008106988010817173,0.008106988010817173,1
2014-11-01,Baramati,12,2437,2791,2605,1328,,0.008106988010817173,0.008106988010817173,1
2014-12-01,Baramati,12,2200,3051,2400,396,,0.008106988010817173,0.008106988010817173,1
2015-01-01,Baramati,12,2178,2529,2381,558,,0.008106988010817173,0.008106988010817173,1
2015-02-01,Baramati,12,1800,2275,2100,58,,0.008106988010817173,0.008106988010817173,1
2015-04-01,Baramati,12,1994,2528,2213,666,,0.008106988010817173,0.008106988010817173,1
2015-05-01,Baramati,12,2251,2674,2402,4298,,0.008106988010817173,0.008106988010817173,1
2015-06-01,Baramati,12,2280,2655,2432,3819,,0.008106988010817173,0.008106988010817173,1
2015-07-01,Baramati,12,2426,2625,2553,175,,0.008106988010817173,0.008106988010817173,1
2015-08-01,Baramati,12,2068,2468,2367,587,,0.008106988010817173,0.008106988010817173,1
2015-09-01,Baramati,12,2238,2528,2491,212,,0.008106988010817173,0.008106988010817173,1
2015-10-01,Baramati,12,2342,2754,2646,985,0.06827549947312317,0.008106988010817173,0.008106988010817173,1
2015-11-01,Baramati,12,2401,2720,2575,558,0.05983291924039502,0.008106988010817173,0.008106988010817173,1
2015-12-01,Baramati,12,2300,2601,2483,1545,0.02744798904066581,0.008106988010817173,0.008106988010817173,1
2016-01-01,Baramati,12,2453,2651,2574,3284,0.05760889403690239,0.008106988010817173,0.008106988010817173,1
2016-02-01,Baramati,12,2451,2664,2581,4306,0.05360334283013213,0.008106988010817173,0.008106988010817173,1
2016-03-01,Baramati,12,2643,2975,2888,4006,0.13943840343246894,0.008106988010817173,0.008106988010817173,1
2016-04-01,Baramati,12,2912,3469,3306,2623,0.2411640202732288,0.008106988010817173,0.008106988010817173,1
2016-05-01,Baramati,12,2923,3443,3166,4375,0.17488004584979766,0.008106988010817173,0.008106988010817173,1
2016-06-01,Baramati,12,3403,3815,3715,4365,0.2994843697218812,0.008106988010817173,0.008106988010817173,1
2016-07-01,Baramati,12,3640,3932,3844,1234,0.299515486589482,0.008106988010817173,0.008106988010817173,1
2016-09-01,Baramati,12,3510,3945,3795,2985,0.24734798296938276,0.008106988010817173,0.008106988010817173,1
2016-10-01,Baramati,12,3432,3868,3705,3069,0.1902635789975058,0.008106988010817173,0.008106988010817173,1
2016-11-01,Baramati,12,2970,3200,3109,1460,0.0014437792107511171,0.008106988010817173,0.008106988010817173,1
2014-09-01,Khamgaon,13,97,523,310,556,,0.03770504790070122,0.1025957253640031,3
2014-10-01,Khamgaon,13,170,553,361,625,,0.03770504790070122,0.1025957253640031,3
2014-11-01,Khamgaon,13,90,458,274,694,,0.03770504790070122,0.1025957253640031,3
2014-12-01,Khamgaon,13,139,529,334,1827,,0.03770504790070122,0.1025957253640031,3
2015-02-01,Khamgaon,13,208,793,501,525,,0.03770504790070122,0.1025957253640031,3
2015-03-01,Khamgaon,13,345,908,626,849,,0.03770504790070122,0.1025957253640031,3
2015-05-01,Khamgaon,13,125,688,406,1917,,0.03770504790070122,0.1025957253640031,3
2015-06-01,Khamgaon,13,107,500,320,1238,,0.03770504790070122,0.1025957253640031,3
2015-08-01,Khamgaon,13,108,399,300,529,,0.03770504790070122,0.1025957253640031,3
2015-09-01,Khamgaon,13,183,475,369,560,,0.03770504790070122,0.1025957253640031,3
2015-10-01,Khamgaon,13,188,569,400,1095,,0.03770504790070122,0.1025957253640031,3
2015-11-01,Khamgaon,13,213,631,461,897,0.1984154020334259,0.03770504790070122,0.1025957253640031,3
2015-12-01,Khamgaon,13,130,667,449,1009,0.14116936425711035,0.03770504790070122,0.1025957253640031,3
2016-01-01,Khamgaon,13,207,668,502,554,0.22526974942668065,0.03770504790070122,0.1025957253640031,3
2016-02-01,Khamgaon,13,231,775,566,495,0.28480821028687586,0.03770504790070122,0.1025957253640031,3
2016-03-01,Khamgaon,13,289,718,545,775,0.20619619327305827,0.03770504790070122,0.1025957253640031,3
2016-04-01,Khamgaon,13,333,895,648,760,0.35786071202313874,0.03770504790070122,0.1025957253640031,3
2016-05-01,Khamgaon,13,133,733,505,701,0.1264277734316197,0.03770504790070122,0.1025957253640031,3
2016-06-01,Khamgaon,13,150,907,518,356,0.13154274619426243,0.03770504790070122,0.1025957253640031,3
2016-07-01,Khamgaon,13,107,958,508,229,0.07353558053120235,0.03770504790070122,0.1025957253640031,3
2016-08-01,Khamgaon,13,147,708,450,347,-0.08148704329192746,0.03770504790070122,0.1025957253640031,3
2016-09-01,Khamgaon,13,290,700,545,607,0.07755207272172537,0.03770504790070122,0.1025957253640031,3
2016-10-01,Khamgaon,13,150,683,468,831,-0.08784907175801049,0.03770504790070122,0.1025957253640031,3
2016-11-01,Khamgaon,13,188,689,475,568,-0.07549562706084956,0.03770504790070122,0.1025957253640031,3
2014-10-01,Pune,14,2225,4620,3423,8130,,0.01619661219492081,0.05336417910523483,12
2014-11-01,Pune,14,2125,4530,3328,9037,,0.01619661219492081,0.05336417910523483,12
2014-12-01,Pune,14,1988,3610,2799,13770,,0.01619661219492081,0.05336417910523483,12
2015-01-01,Pune,14,1600,3400,2500,9958,,0.01619661219492081,0.05336417910523483,12
2015-02-01,Pune,14,1615,3025,2320,9924,,0.01619661219492081,0.05336417910523483,12
2015-03-01,Pune,14,2354,3550,2952,9299,,0.01619661219492081,0.05336417910523483,12
2015-04-01,Pune,14,1615,3518,2567,7496,,0.01619661219492081,0.05336417910523483,12
2015-05-01,Pune,14,1562,3357,2483,7313,,0.01619661219492081,0.05336417910523483,12
2015-06-01,Pune,14,1957,4130,3204,8616,,0.01619661219492081,0.05336417910523483,12
2015-07-01,Pune,14,1600,3454,3260,10328,,0.01619661219492081,0.05336417910523483,12
2015-08-01,Pune,14,1517,3875,3629,11183,,0.01619661219492081,0.05336417910523483,12
2015-09-01,Pune,14,1486,3723,3373,12192,0.13200386985941837,0.01619661219492081,0.05336417910523483,12
2015-10-01,Pune,14,1332,3673,3423,12410,0.14671867332795419,0.01619661219492081,0.05336417910523483,12
2015-11-01,Pune,14,1316,3358,2984,12699,0.018558232839540167,0.01619661219492081,0.05336417910523483,12
2015-12-01,Pune,14,1427,3050,2682,12759,-0.0845853791696678,0.01619661219492081,0.05336417910523483,12
2016-01-01,Pune,14,1496,3008,2717,13081,-0.07855630013244763,0.01619661219492081,0.05336417910523483,12
2016-02-01,Pune,14,1500,2778,2522,11739,-0.1599894806893074,0.01619661219492081,0.05336417910523483,12
2016-03-01,Pune,14,1422,2600,2335,10514,-0.21749057580972764,0.01619661219492081,0.05336417910523483,12
2016-04-01,Pune,14,1081,2407,2171,9875,-0.27635207511836235,0.01619661219492081,0.05336417910523483,12
2016-05-01,Pune,14,1029,3712,2238,9832,-0.2373002814050933,0.01619661219492081,0.05336417910523483,12
2016-06-01,Pune,14,1277,3162,2900,13766,0.030135286715408327,0.01619661219492081,0.05336417910523483,12
2016-07-01,Pune,14,1227,2995,2700,12691,-0.02561739206937652,0.01619661219492081,0.05336417910523483,12
2016-08-01,Pune,14,1138,2485,2281,15374,-0.15555995636668563,0.01619661219492081,0.05336417910523483,12
2016-09-01,Pune,14,1061,2237,2030,15419,-0.2298242096964218,0.01619661219492081,0.05336417910523483,12
2014-09-01,Shrirampur,15,1629,1829,1729,1780,,0.016150459998436027,0.016150459998436027,1
2015-01-01,Shrirampur,15,1127,1358,1244,2110,,0.016150459998436027,0.016150459998436027,1
2015-02-01,Shrirampur,15,991,1195,1095,1766,,0.016150459998436027,0.016150459998436027,1
2015-03-01,Shrirampur,15,942,1192,1067,1960,,0.016150459998436027,0.016150459998436027,1
2015-04-01,Shrirampur,15,808,1029,921,1950,,0.016150459998436027,0.016150459998436027,1
2015-05-01,Shrirampur,15,675,875,775,1840,,0.016150459998436027,0.016150459998436027,1
